Unique_ID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOCODE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,OBJECTID,GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,foodstamp_cruderate,uninsured_percentage,crd_lacktrpt,crd_foodinsecu,lifeexpect,median_rent,median_home_value,avg_household_size,percent_foreignborn,median_age,male_to_female_ratio,percent_poverty,median_Household_Income,pop_den,unemploy_rate,high_school,Join_Count
463,47,37,19121,2,4.70E+11,Block Group 2,G5030,S,1439639,0,36.0196182,-86.6950817,0.055964129,0.000143935,164,Census Tract,47037019121,TN,47037019121,47037019121,9.9,12.41,7.2,12.5,99,2349,441000,2.41,29.15,36,83,3.15,120962,0,0,0,0
464,47,37,19200,1,4.70E+11,Block Group 1,G5030,S,690451,0,36.1758263,-86.7524075,0.046324814,6.92E-05,165,Census Tract,47037019200,TN,47037019200,47037019200,7.6,6.78,6.1,9.8,99,1312,534000,2.39,5.28,33,93,16.11,84453,0,0,0,53
465,47,37,19200,2,4.70E+11,Block Group 2,G5030,S,338827,0,36.1720945,-86.7524137,0.030354101,3.39E-05,165,Census Tract,47037019200,TN,47037019200,47037019200,7.6,6.78,6.1,9.8,99,1312,534000,2.39,5.28,33,93,16.11,84453,0,0,0,24
466,47,37,19200,3,4.70E+11,Block Group 3,G5030,S,353367,0,36.1677883,-86.7496132,0.030049208,3.54E-05,165,Census Tract,47037019200,TN,47037019200,47037019200,7.6,6.78,6.1,9.8,99,1312,534000,2.39,5.28,33,93,16.11,84453,0,0,0,15
467,47,37,19200,4,4.70E+11,Block Group 4,G5030,S,388555,0,36.1650874,-86.753173,0.033233383,3.89E-05,165,Census Tract,47037019200,TN,47037019200,47037019200,7.6,6.78,6.1,9.8,99,1312,534000,2.39,5.28,33,93,16.11,84453,0,0,0,59
468,47,37,19300,1,4.70E+11,Block Group 1,G5030,S,3166943,493345,36.1717807,-86.7700864,0.139293289,0.000366651,166,Census Tract,47037019300,TN,47037019300,47037019300,61.8,11.22,27.9,52.3,99,887,614600,2.25,4.05,29,69,53.23,26889,0,0,0,133
469,47,37,19300,2,4.70E+11,Block Group 2,G5030,S,331989,0,36.1667466,-86.7580191,0.027356385,3.33E-05,166,Census Tract,47037019300,TN,47037019300,47037019300,61.8,11.22,27.9,52.3,99,887,614600,2.25,4.05,29,69,53.23,26889,0,0,0,244
470,47,37,19401,1,4.70E+11,Block Group 1,G5030,S,1236332,47123,36.1702351,-86.7886847,0.057173085,0.000128561,167,Census Tract,47037019401,TN,47037019401,47037019401,15.4,6.89,10.2,17.4,99,1986,559300,1.47,6.19,34,106,16.78,72377,0,0,0,48
471,47,37,19401,2,4.70E+11,Block Group 2,G5030,S,685424,0,36.1765347,-86.7973946,0.035523557,6.87E-05,167,Census Tract,47037019401,TN,47037019401,47037019401,15.4,6.89,10.2,17.4,99,1986,559300,1.47,6.19,34,106,16.78,72377,0,0,0,202
472,47,37,19402,1,4.70E+11,Block Group 1,G5030,S,457978,0,36.1832103,-86.7940254,0.025988141,4.59E-05,168,Census Tract,47037019402,TN,47037019402,47037019402,4.8,7.13,5.2,7,99,2014,623400,1.53,4.07,31,89,6.99,106138,0,0,0,58
473,47,37,19402,2,4.70E+11,Block Group 2,G5030,S,1571215,186729,36.1823028,-86.7870937,0.061587291,0.000176117,168,Census Tract,47037019402,TN,47037019402,47037019402,4.8,7.13,5.2,7,99,2014,623400,1.53,4.07,31,89,6.99,106138,0,0,0,20
474,47,37,19501,1,4.70E+11,Block Group 1,G5030,S,59878,0,36.1523378,-86.7887474,0.012120339,6.00E-06,169,Census Tract,47037019501,TN,47037019501,47037019501,5.7,15.76,6,7.9,99,2203,296000,1.33,21.5,29,112,21.83,70291,0,0,0,3
475,47,37,19501,2,4.70E+11,Block Group 2,G5030,S,240806,0,36.1505082,-86.7946009,0.024775202,2.41E-05,169,Census Tract,47037019501,TN,47037019501,47037019501,5.7,15.76,6,7.9,99,2203,296000,1.33,21.5,29,112,21.83,70291,0,0,0,24
476,47,37,19501,3,4.70E+11,Block Group 3,G5030,S,698186,0,36.1540992,-86.7956006,0.042623107,6.99E-05,169,Census Tract,47037019501,TN,47037019501,47037019501,5.7,15.76,6,7.9,99,2203,296000,1.33,21.5,29,112,21.83,70291,0,0,0,55
477,47,37,19502,1,4.70E+11,Block Group 1,G5030,S,848437,0,36.1537334,-86.7723679,0.040610896,8.50E-05,170,Census Tract,47037019502,TN,47037019502,47037019502,6.3,15.96,6.4,9.3,99,2113,473200,1.27,5.45,30,73,14.58,80092,0,0,0,427
478,47,37,19502,2,4.70E+11,Block Group 2,G5030,S,523429,0,36.1572232,-86.7879362,0.034392531,5.24E-05,170,Census Tract,47037019502,TN,47037019502,47037019502,6.3,15.96,6.4,9.3,99,2113,473200,1.27,5.45,30,73,14.58,80092,0,0,0,27
479,47,37,19502,3,4.70E+11,Block Group 3,G5030,S,278095,0,36.1512347,-86.7810426,0.026946125,2.78E-05,170,Census Tract,47037019502,TN,47037019502,47037019502,6.3,15.96,6.4,9.3,99,2113,473200,1.27,5.45,30,73,14.58,80092,0,0,0,24
480,47,37,19503,1,4.70E+11,Block Group 1,G5030,S,750752,0,36.1634987,-86.7844856,0.034560014,7.52E-05,171,Census Tract,47037019503,TN,47037019503,47037019503,5,4.97,5.2,7.5,99,2117,391000,1.44,4.43,33,113,8.1,108344,0,0,0,98
481,47,37,19503,2,4.70E+11,Block Group 2,G5030,S,542737,89899,36.1660318,-86.7784506,0.03642509,6.34E-05,171,Census Tract,47037019503,TN,47037019503,47037019503,5,4.97,5.2,7.5,99,2117,391000,1.44,4.43,33,113,8.1,108344,0,0,0,665
482,47,37,19503,3,4.70E+11,Block Group 3,G5030,S,948674,92816,36.1580764,-86.7741049,0.062635458,0.000104308,171,Census Tract,47037019503,TN,47037019503,47037019503,5,4.97,5.2,7.5,99,2117,391000,1.44,4.43,33,113,8.1,108344,0,0,0,503
483,47,37,19600,1,4.70E+11,Block Group 1,G5030,S,2367327,0,36.1497168,-86.7023633,0.064908302,0.00023707,172,Census Tract,47037019600,TN,47037019600,47037019600,15.9,13.19,10.7,19.5,99,1353,279200,2,12.68,33,103,6.54,59313,0,0,0,27
484,47,37,19600,2,4.70E+11,Block Group 2,G5030,S,5638863,251916,36.1492477,-86.7330156,0.113799424,0.000589945,172,Census Tract,47037019600,TN,47037019600,47037019600,15.9,13.19,10.7,19.5,99,1353,279200,2,12.68,33,103,6.54,59313,0,0,0,34
485,47,37,19600,3,4.70E+11,Block Group 3,G5030,S,4163366,78800,36.1566319,-86.7129753,0.110075551,0.000424857,172,Census Tract,47037019600,TN,47037019600,47037019600,15.9,13.19,10.7,19.5,99,1353,279200,2,12.68,33,103,6.54,59313,0,0,0,24
